YEAR, Month, Day, Hour,T_C, RH, windSpeed, Wind Direction, P_mm, SWEmm, inSR, soilTemp_10cm, melt_m_hr
2002,1,16,4,-4.7,100,1.4,56.2,0.01,289,0,1.4,0
2002,1,16,5,-5.1,100,0.4,44.4,0.02,294,0,1.4,0
2002,1,16,6,-5.1,100,0.3,37.9,0.01,296,0,1.4,0
2002,1,16,7,-5,100,1.5,50.8,0.01,297,0,1.4,0
2002,1,16,8,-5.3,100,0.5,60.2,0,294,0,1.4,0
2002,1,16,9,-5.2,100,1.1,52.3,0.14,286,0,1.4,0
2002,1,16,10,-4.5,100,0.5,66.9,0,277,0,1.4,0
2002,1,16,11,-1.9,98.2,0.7,98.6,0,263,1,1.4,0
2002,1,16,12,0.9,86.9,0.8,158.9,0,243,1.4,1.4,0
2002,1,16,13,1.5,78.5,0.8,174.6,0,222,1.3,1.4,0
2002,1,16,14,-1.1,93.4,0.6,178,0,209,0.1,1.4,0
2002,1,16,15,-1.5,99.6,0.3,171.8,0,200,0.1,1.4,0
2002,1,16,16,-1.3,100,0.1,39.6,0.42,192,0,1.4,0
2002,1,16,17,-1.5,100,-9999,-9999,0.25,186,0,1.4,0
2002,1,16,18,-1.5,100,-9999,-9999,0.99,181,0,1.4,0
2002,1,16,19,-1.4,100,-9999,-9999,1.23,178,0,1.4,0
2002,1,16,20,-1.3,100,-9999,-9999,0.86,174,0,1.4,0
2002,1,16,21,-1.1,100,-9999,-9999,3.6,174,0,1.4,0
2002,1,16,22,-1.1,100,-9999,-9999,3,175,0,1.4,0
2002,1,16,23,-1.4,100,-9999,-9999,0,174,0,1.4,0
2002,1,17,0,-1.7,100,-9999,-9999,0,172,0,1.4,0
2002,1,17,1,-2.3,100,-9999,-9999,0.1,170,0,1.4,0
2002,1,17,2,-3.1,100,-9999,-9999,0,169,0,1.4,0
2002,1,17,3,-2.8,100,-9999,-9999,0,168,0,1.4,0
2002,1,17,4,-3.5,100,-9999,-9999,0,167,0,1.4,0
2002,1,17,5,-4.3,100,-9999,-9999,0,166,0,1.4,0
2002,1,17,6,-5,100,-9999,-9999,0,165,0,1.4,0
2002,1,17,7,-5.3,100,-9999,-9999,0,165,0,1.4,0
2002,1,17,8,-5.7,100,-9999,-9999,0,165,0,1.4,0
2002,1,17,9,-5.5,100,-9999,-9999,0,165,0,1.4,0
2002,1,17,10,-3.7,100,-9999,-9999,0,165,0.2,1.4,0
2002,1,17,11,-1.8,100,-9999,-9999,0,164,0.3,1.4,0
2002,1,17,12,0,96.7,-9999,-9999,0,163,0.6,1.4,0
2002,1,17,13,0.8,87.6,0.3,232,0.1,161,0.9,1.4,0
2002,1,17,14,1.3,87.1,0.6,257.1,0,159,1,1.4,0
2002,1,17,15,2,81.1,0.6,293.7,0,157,0.7,1.4,0
2002,1,17,16,0.6,89.8,0.1,310.9,0,157,0.4,1.4,0
2002,1,17,17,-1.1,98.7,0.6,189.3,0,155,0.1,1.4,0
2002,1,17,18,-1.9,100,0.3,172.8,0,155,0,1.5,0
2002,1,17,19,-2.2,100,0.5,157.4,0,155,0,1.5,0
2002,1,17,20,-2.4,100,0.2,154.2,0,155,0,1.5,0
2002,1,17,21,-2.6,100,0.1,110.9,0,155,0,1.5,0
2002,1,17,22,-2.8,100,0.5,55.5,0,156,0,1.5,0
2002,1,17,23,-3,100,0.9,65.7,0,156,0,1.5,0
2002,1,18,0,-3,100,1,63.5,0,156,0,1.5,0
2002,1,18,1,-2.9,100,0.8,66.3,0.3,156,0,1.5,0
2002,1,18,2,-2.9,100,0.7,65.6,0,156,0,1.5,0
2002,1,18,3,-2.9,100,0.3,43.3,0,156,0,1.5,0
2002,1,18,4,-2.9,100,0.5,61,0,156,0,1.5,0
2002,1,18,5,-2.9,100,0.5,55.7,0,156,0,1.5,0
2002,1,18,6,-2.9,100,0.2,197,0,155,0,1.5,0
2002,1,18,7,-2.9,100,0,190.1,0,155,0,1.5,0
2002,1,18,8,-2.7,100,0.4,42.2,0,155,0,1.5,0
2002,1,18,9,-2.1,100,0.1,50.1,0.1,155,0,1.5,0
2002,1,18,10,-1.6,100,0.1,187,0,154,0,1.5,0
2002,1,18,11,-0.9,100,0.2,190.2,0.1,154,0.2,1.5,0
2002,1,18,12,-0.1,99.9,0.3,198.2,0,153,0.3,1.5,0
2002,1,18,13,1.2,98,0.1,199.9,0,152,0.4,1.5,0
2002,1,18,14,1.1,99.1,0.1,258.7,0,152,0.2,1.5,0
2002,1,18,15,1.2,98.8,0,38.1,0.4,151,0.1,1.5,0
2002,1,18,16,0.4,100,0.1,294.9,0.2,150,0,1.5,0
2002,1,18,17,0.2,100,0,41.2,0.2,151,0,1.5,0
2002,1,18,18,0.1,100,0.1,195,0,151,0,1.5,0
2002,1,18,19,0,100,0.2,174.8,0.3,151,0,1.5,0
2002,1,18,20,-0.1,100,0.7,171.3,0.3,151,0,1.5,0
2002,1,18,21,-0.3,100,0.1,286.7,1,152,0,1.5,0
2002,1,18,22,-0.4,100,0,240.3,0.5,152,0,1.5,0
2002,1,18,23,-0.4,100,0.1,8.2,1.6,154,0,1.5,0
2002,1,19,0,-0.5,100,0.1,292.2,1.2,155,0,1.5,0
2002,1,19,1,-0.5,100,0.1,209.3,1.7,157,0,1.5,0
2002,1,19,2,-0.5,100,-9999,-9999,2.3,159,0,1.5,0
2002,1,19,3,-0.8,100,-9999,-9999,0.6,161,0,1.5,0
2002,1,19,4,-0.9,100,-9999,-9999,4.8,165,0,1.5,0
2002,1,19,5,-1.1,100,-9999,-9999,0.9,168,0,1.5,0
2002,1,19,6,-1.5,100,-9999,-9999,1.2,170,0,1.5,0
2002,1,19,7,-1.6,100,-9999,-9999,2.3,172,0,1.5,0
2002,1,19,8,-1.9,100,-9999,-9999,1.4,175,0,1.5,0
2002,1,19,9,-1.7,100,-9999,-9999,1.1,177,0,1.5,0
2002,1,19,10,-1.4,100,-9999,-9999,1.5,180,0.1,1.5,0
2002,1,19,11,-0.6,100,-9999,-9999,0.1,180,0.2,1.5,0
2002,1,19,12,-0.2,99.9,-9999,-9999,0.4,181,0.4,1.5,0
2002,1,19,13,0.1,98.2,-9999,-9999,0,181,0.4,1.5,0
2002,1,19,14,-0.5,99.9,-9999,-9999,0.7,183,0.4,1.5,0
2002,1,19,15,-0.1,96.5,1,183.6,0.1,184,0.6,1.5,0
2002,1,19,16,-1.1,100,0.8,174.1,0.1,184,0.1,1.5,0
2002,1,19,17,-1.9,100,0.9,184.4,0.1,185,0,1.5,0
2002,1,19,18,-2.1,100,0.7,181.8,0.5,185,0,1.5,0
2002,1,19,19,-2.1,100,0.4,192.9,0.6,187,0,1.5,0
2002,1,19,20,-2.1,100,1.2,175.4,2.1,189,0,1.5,0
2002,1,19,21,-2.5,100,0.6,175.8,0.2,191,0,1.5,0
2002,1,19,22,-2.6,100,0.4,245,0.6,193,0,1.5,0
2002,1,19,23,-2.6,100,1.3,187.3,1,194,0,1.5,0
2002,1,20,0,-2.5,100,0.5,244.5,0.4,195,0,1.5,0
2002,1,20,1,-2.6,100,0.2,288,1.6,197,0,1.5,2.78E-09
2002,1,20,2,-2.6,100,0.1,18.8,2.4,200,0,1.5,2.78E-09
2002,1,20,3,-2.5,100,0.3,226.7,2.7,203,0,1.5,2.78E-09
2002,1,20,4,-2.3,100,0.2,323.1,3.7,208,0,1.5,2.78E-09
2002,1,20,5,-2,100,0.4,44.7,3.3,213,0,1.5,2.78E-09
2002,1,20,6,-1.4,100,0.4,34.9,3.1,218,0,1.5,2.78E-09
2002,1,20,7,-0.8,100,0.3,95.1,3,222,0,1.5,2.78E-09
2002,1,20,8,-0.3,100,0.4,59.5,3.9,227,0,1.5,2.78E-09
2002,1,20,9,0,100,0.4,338.9,2.6,232,0,1.5,2.78E-09
2002,1,20,10,0.1,100,0.1,326.5,2.8,236,0,1.5,2.78E-09
2002,1,20,11,0.5,100,0,0,2.1,240,0,1.5,2.78E-09
2002,1,20,12,0.6,100,0,0,2.4,243,0,1.5,2.78E-09
2002,1,20,13,0.5,100,0,0,3.8,247,0,1.5,2.78E-09
2002,1,20,14,0.5,100,0,0,2.6,252,0,1.5,2.78E-09
2002,1,20,15,0.7,100,0.3,28.2,2,255,0,1.5,2.78E-09
2002,1,20,16,0.7,100,0.2,44.8,1.8,258,0,1.5,2.78E-09
2002,1,20,17,0.9,100,0.1,154.6,2.6,261,0,1.5,2.78E-09
2002,1,20,18,1,100,0.2,199.5,3,265,0,1.5,2.78E-09
2002,1,20,19,1.6,100,1.4,181.4,3.2,271,0,1.5,1.75E-07
2002,1,20,20,1.7,100,1.3,177.7,3.6,275,0,1.5,3.14E-07
2002,1,20,21,1.6,100,1.3,184.8,3.4,278,0,1.5,4.17E-07
2002,1,20,22,0.7,100,0.9,187.1,3.6,279,0,1.5,3.47E-07
2002,1,20,23,0.2,100,0.1,242.2,5.2,283,0,1.5,1.39E-07
2002,1,21,0,0,100,-9999,-9999,4,288,0,1.5,0
2002,1,21,1,-0.3,100,-9999,-9999,2.3,291,0,1.5,8.61E-08
2002,1,21,2,-0.7,100,-9999,-9999,3.6,294,0,1.5,1.94E-08
2002,1,21,3,-1.1,100,-9999,-9999,3.6,298,0,1.5,1.94E-08
2002,1,21,4,-1.4,100,-9999,-9999,3.9,301,0,1.5,1.39E-08
2002,1,21,5,-2,100,-9999,-9999,2.6,304,0,1.5,5.56E-09
2002,1,21,6,-2.8,100,-9999,-9999,1.2,306,0,1.5,5.56E-09
2002,1,21,7,-2.8,100,-9999,-9999,2.5,307,0,1.5,5.56E-09
2002,1,21,8,-2.7,100,-9999,-9999,2,309,0,1.5,5.56E-09
2002,1,21,9,-2.7,100,-9999,-9999,2,310,0,1.5,5.56E-09
2002,1,21,10,-2.5,100,-9999,-9999,1.9,311,0,1.5,5.56E-09
2002,1,21,11,-2.1,100,-9999,-9999,2.1,314,0.1,1.5,5.56E-09
2002,1,21,12,-2.1,100,-9999,-9999,1.6,314,0.1,1.5,5.56E-09
2002,1,21,13,-2.3,100,-9999,-9999,1,314,0.1,1.5,5.56E-09
2002,1,21,14,-2.5,100,-9999,-9999,2,316,0.1,1.5,5.56E-09
2002,1,21,15,-2.1,98.7,-9999,-9999,0.2,315,0.4,1.5,5.56E-09
2002,1,21,16,-3.4,100,-9999,-9999,0.4,315,0,1.5,5.56E-09
2002,1,21,17,-3.8,100,-9999,-9999,1.6,316,0,1.5,5.56E-09
2002,1,21,18,-3.7,100,-9999,-9999,0.9,317,0,1.5,5.56E-09
2002,1,21,19,-3.9,100,-9999,-9999,1.2,317,0,1.5,0
2002,1,21,20,-3.7,100,-9999,-9999,0.9,317,0,1.5,0
2002,1,21,21,-3.6,100,-9999,-9999,0.7,317,0,1.5,0
2002,1,21,22,-3.5,100,-9999,-9999,1,317,0,1.5,0
2002,1,21,23,-3.4,100,-9999,-9999,1,317,0,1.5,0
2002,1,22,0,-3.4,100,-9999,-9999,1.5,318,0,1.5,0
2002,1,22,1,-3.3,100,-9999,-9999,1.5,320,0,1.5,0
2002,1,22,2,-3.3,100,-9999,-9999,1,320,0,1.5,0
2002,1,22,3,-3.3,100,-9999,-9999,1.9,322,0,1.5,0
2002,1,22,4,-3.3,100,-9999,-9999,1,323,0,1.6,0
2002,1,22,5,-3.3,100,-9999,-9999,0.6,323,0,1.6,0
2002,1,22,6,-3.3,100,-9999,-9999,1.4,323,0,1.6,0
2002,1,22,7,-3.3,100,-9999,-9999,0.6,324,0,1.6,0
2002,1,22,8,-3.5,100,-9999,-9999,0.5,324,0,1.6,0
2002,1,22,9,-3.3,100,-9999,-9999,1.1,324,0,1.6,0
2002,1,22,10,-2.9,100,-9999,-9999,0.8,324,0.1,1.6,0
2002,1,22,11,-2.4,100,-9999,-9999,0.7,325,0.2,1.6,0
2002,1,22,12,-2.6,100,-9999,-9999,1.5,326,0.1,1.6,0
2002,1,22,13,-2.4,100,-9999,-9999,0.7,326,0.2,1.6,0
2002,1,22,14,-2.5,100,-9999,-9999,1.3,327,0.1,1.6,0
2002,1,22,15,-2.5,100,-9999,-9999,0.6,327,0.1,1.6,0
2002,1,22,16,-2.8,100,-9999,-9999,0.5,327,0,1.6,0
2002,1,22,17,-3,100,-9999,-9999,1.2,328,0,1.6,0
2002,1,22,18,-3.1,100,-9999,-9999,1.4,329,0,1.6,0
2002,1,22,19,-3,100,-9999,-9999,1.2,330,0,1.6,0
2002,1,22,20,-3,100,-9999,-9999,2.2,332,0,1.6,0
2002,1,22,21,-2.9,100,-9999,-9999,0.9,332,0,1.6,0
2002,1,22,22,-2.9,100,-9999,-9999,1.3,334,0,1.6,0
2002,1,22,23,-2.8,100,-9999,-9999,0.8,334,0,1.6,0
2002,1,23,0,-2.9,100,-9999,-9999,0.3,334,0,1.6,0
2002,1,23,1,-3,100,-9999,-9999,0.2,334,0,1.6,0
2002,1,23,2,-3,100,-9999,-9999,0.2,334,0,1.6,0
2002,1,23,3,-3,100,-9999,-9999,0.5,334,0,1.6,0
2002,1,23,4,-3,100,-9999,-9999,0,333,0,1.6,0
2002,1,23,5,-3.1,100,-9999,-9999,0.1,332,0,1.6,0
2002,1,23,6,-3,100,-9999,-9999,0,332,0,1.6,0
2002,1,23,7,-2.8,100,-9999,-9999,0,332,0,1.6,0
2002,1,23,8,-2.7,100,-9999,-9999,0.2,332,0,1.6,0
2002,1,23,9,-2.4,100,-9999,-9999,0,331,0,1.6,0
2002,1,23,10,-1.7,100,-9999,-9999,0,330,0,1.6,0
2002,1,23,11,-0.7,99.9,-9999,-9999,0.2,330,0.1,1.6,0
2002,1,23,12,-0.5,99.2,-9999,-9999,0,329,0.2,1.6,0
2002,1,23,13,0.9,95,-9999,-9999,0.1,329,0.3,1.6,0
2002,1,23,14,0.8,96.3,-9999,-9999,0.3,329,0.3,1.6,0
2002,1,23,15,0.6,98.8,-9999,-9999,0.6,329,0.1,1.6,0
2002,1,23,16,-0.1,100,-9999,-9999,0.5,329,0,1.6,0
2002,1,23,17,-0.4,100,-9999,-9999,0.2,328,0,1.6,0
2002,1,23,18,-0.6,100,-9999,-9999,0.4,328,0,1.6,0
2002,1,23,19,-0.5,100,-9999,-9999,0.3,328,0,1.6,0
2002,1,23,20,-0.5,100,-9999,-9999,0.3,328,0,1.6,0
2002,1,23,21,-0.4,100,-9999,-9999,0.3,328,0,1.6,0
2002,1,23,22,-0.4,100,-9999,-9999,0,327,0,1.6,0
2002,1,23,23,-0.3,100,-9999,-9999,0,326,0,1.6,0
2002,1,24,0,-0.1,100,-9999,-9999,0,326,0,1.6,0
2002,1,24,1,-0.4,100,-9999,-9999,0,326,0,1.6,2.78E-09
2002,1,24,2,-0.3,100,-9999,-9999,0,325,0,1.6,2.78E-09
2002,1,24,3,-0.3,100,-9999,-9999,0,324,0,1.6,2.78E-09
2002,1,24,4,-0.3,100,-9999,-9999,0,324,0,1.6,2.78E-09
2002,1,24,5,0.1,100,-9999,-9999,0,323,0,1.6,2.78E-09
2002,1,24,6,0.2,100,0.5,57.1,0,322,0,1.6,2.78E-09
2002,1,24,7,0.5,100,1.9,61.2,0,322,0,1.6,2.78E-09
2002,1,24,8,0.7,100,1.8,77.9,0,321,0,1.6,2.78E-09
2002,1,24,9,1,100,1.5,66.4,0,321,0,1.6,2.78E-09
2002,1,24,10,1.8,100,1.8,71.3,0,320,0.3,1.6,2.78E-09
2002,1,24,11,2.2,99.1,2.2,66.2,0,319,0.4,1.6,2.78E-09
2002,1,24,12,2.2,99.2,2.4,68.5,0,318,0.3,1.6,2.78E-09
2002,1,24,13,1.9,100,1.7,73.6,0.2,318,0.2,1.6,2.78E-09
2002,1,24,14,2,100,0.5,60.1,0.5,318,0,1.6,2.78E-09
2002,1,24,15,1.9,100,0,174.9,1,318,0.1,1.6,2.78E-09
2002,1,24,16,1.1,100,0.9,66.5,1.2,319,0,1.6,2.78E-09
2002,1,24,17,1.2,100,0.4,126.5,2.3,321,0,1.6,2.78E-09
2002,1,24,18,1.8,100,0.8,215.9,2.2,325,0,1.6,2.78E-09
2002,1,24,19,1.8,100,0.5,197.3,2.4,329,0,1.6,9.72E-08
2002,1,24,20,1.6,100,0.5,119.5,1.4,330,0,1.6,1.58E-07
2002,1,24,21,2.1,100,1.3,208.5,1.4,330,0,1.6,1.39E-07
2002,1,24,22,1.6,100,1.3,239.5,3.4,331,0,1.5,1.81E-07
2002,1,24,23,1,100,0.8,221.6,2.5,332,0,1.5,2.25E-07
2002,1,25,0,1.4,100,0.6,193.7,3.7,332,0,1.5,2.44E-07
2002,1,25,1,1.6,100,0.7,220.3,2.6,332,0,1.5,3.25E-07
2002,1,25,2,1.3,100,0.3,223,3.2,332,0,1.4,3.25E-07
2002,1,25,3,1.6,100,0.4,220.1,3.3,334,0,1.4,3.58E-07
2002,1,25,4,1.6,100,0.8,165.1,3.6,334,0,1.4,3.83E-07
2002,1,25,5,0.9,100,0.4,145.2,5.6,334,0,1.3,3.69E-07
2002,1,25,6,0.8,100,0.3,148.5,4.5,335,0,1.3,3.25E-07
2002,1,25,7,0.7,100,0.2,163.7,4,335,0,1.3,3.00E-07
2002,1,25,8,0.6,100,0.1,269,3.2,335,0,1.2,2.00E-07
2002,1,25,9,0.3,100,0.2,179.6,3.8,337,0,1.2,1.33E-07
2002,1,25,10,0.3,100,0,0,2.9,338,0,1.2,7.78E-08
2002,1,25,11,0.6,100,0,0,2.1,339,0,1.2,5.83E-08
2002,1,25,12,0.6,100,0,0,2.9,340,0.1,1.2,3.89E-08
2002,1,25,13,0.6,100,0,0,3,341,0,1.2,3.33E-08
2002,1,25,14,0.7,100,0,0,3.2,343,0.1,1.3,2.50E-08
2002,1,25,15,0.8,100,0.1,218,1.3,344,0,1.3,2.50E-08
2002,1,25,16,0.7,100,0.2,285.2,2.4,345,0,1.3,1.94E-08
2002,1,25,17,0.3,100,0,233.6,1.6,345,0,1.3,1.39E-08
2002,1,25,18,0.1,100,0.2,174.6,1.9,345,0,1.3,1.39E-08
2002,1,25,19,-0.3,100,1,173.5,2.1,347,0,1.3,1.39E-08
2002,1,25,20,-0.6,100,0.8,171.8,2,347,0,1.3,1.39E-08
2002,1,25,21,-0.9,100,0.5,187,1.9,348,0,1.3,2.78E-09
2002,1,25,22,-0.8,100,0.3,201.7,0.7,348,0,1.3,0
2002,1,25,23,-0.9,100,0.4,191.3,1,348,0,1.3,0
2002,1,26,0,-1.4,100,1.3,175.6,1.1,348,0,1.3,0
2002,1,26,1,-1.7,100,0.9,190.7,1.1,348,0,1.3,1.94E-08
2002,1,26,2,-1.8,100,1,182.6,0.8,348,0,1.3,1.94E-08
2002,1,26,3,-2,100,0.5,201.1,0.4,347,0,1.3,1.94E-08
2002,1,26,4,-2.2,100,0.7,185.3,1.2,347,0,1.4,1.11E-08
2002,1,26,5,-2.8,100,0.9,163.6,1,347,0,1.4,5.56E-09
2002,1,26,6,-3.3,100,1,177.2,1.2,348,0,1.4,5.56E-09
2002,1,26,7,-4,100,0.2,182.1,0.8,349,0,1.4,5.56E-09
2002,1,26,8,-4,100,0.3,148.4,1,349,0,1.4,5.56E-09
2002,1,26,9,-3.8,100,0.3,178.4,0.4,349,0,1.4,5.56E-09
2002,1,26,10,-4,100,1.2,184.2,0.2,348,0,1.4,5.56E-09
2002,1,26,11,-3,98.5,0.5,218.9,0,347,0.3,1.4,5.56E-09
2002,1,26,12,-2.8,95.6,0.7,206.1,0.3,347,0.3,1.4,5.56E-09
2002,1,26,13,-2.4,92.9,0.4,194.7,0.2,346,0.3,1.4,5.56E-09
2002,1,26,14,-3.3,99,1,189.9,1.4,346,0,1.4,5.56E-09
2002,1,26,15,-4,100,0.8,186.3,2.3,347,0,1.4,5.56E-09
2002,1,26,16,-4,100,1,183.7,0.5,347,0,1.4,2.78E-09
2002,1,26,17,-4.1,100,0.6,180.3,0.5,347,0,1.4,0
2002,1,26,18,-4.6,100,0.7,183.1,2.1,348,0,1.4,0
2002,1,26,19,-4.9,100,0.6,186.3,0.7,349,0,1.4,0
2002,1,26,20,-4.6,99.2,0.7,217.1,0.2,349,0,1.4,0
2002,1,26,21,-4.7,97.3,0.9,233.7,0,349,0,1.4,0
2002,1,26,22,-4.9,99.9,0.9,211.4,0.5,349,0,1.4,0
2002,1,26,23,-4.6,97.7,0.8,220.7,0.2,348,0,1.4,0
2002,1,27,0,-4.6,99.6,1,228.3,0.3,348,0,1.4,0
2002,1,27,1,-4.6,100,0.9,202,1.3,349,0,1.4,5.56E-09
2002,1,27,2,-5,99.9,1.3,182.9,0,348,0,1.4,5.56E-09
2002,1,27,3,-5.1,100,0.6,232.1,0.5,349,0,1.4,5.56E-09
2002,1,27,4,-5.2,100,0.8,308.9,0.2,349,0,1.4,5.56E-09
2002,1,27,5,-5.2,100,0.2,309.1,0.6,349,0,1.4,5.56E-09
2002,1,27,6,-5.2,100,0.6,262.9,0.8,349,0,1.4,5.56E-09
2002,1,27,7,-5,99.8,0.6,261.2,0.2,349,0,1.4,5.56E-09
2002,1,27,8,-5.2,99.8,0.2,305.8,0.4,349,0,1.4,5.56E-09
2002,1,27,9,-4.8,99.4,0.2,290.6,0,349,0,1.4,5.56E-09
2002,1,27,10,-4.7,97.1,0.7,54.4,0,348,0.2,1.4,5.56E-09
2002,1,27,11,-1,81.3,0.5,78.7,0.1,347,1,1.4,5.56E-09
2002,1,27,12,0.5,75.8,0.5,186.7,0.1,347,1,1.4,5.56E-09
2002,1,27,13,-0.6,80.3,0.5,225.1,0,347,0.9,1.4,5.56E-09
2002,1,27,14,0.8,73.1,0.3,217.8,0,347,0.9,1.4,5.56E-09
2002,1,27,15,-0.8,77.4,0.2,214.5,0,346,0.5,1.4,5.56E-09
2002,1,27,16,-1.3,84.7,0.1,350.6,0,345,0.2,1.4,2.78E-09
2002,1,27,17,-2.8,89.8,0.2,112.9,0.2,345,0.1,1.5,0
2002,1,27,18,-4.5,99.9,0.5,49,0,345,0,1.5,0
2002,1,27,19,-4.9,100,1.9,56.1,0,345,0,1.5,0
2002,1,27,20,-4.7,100,0.3,42.6,0.6,345,0,1.5,0
2002,1,27,21,-4.6,100,0.8,47.4,0,345,0,1.5,0
2002,1,27,22,-4.5,100,0.5,36.3,1.5,345,0,1.5,0
2002,1,27,23,-5.3,100,1.2,54.8,0,345,0,1.5,0
2002,1,28,0,-5,100,0.8,50.9,0,345,0,1.5,0
2002,1,28,1,-6,100,1.4,53.6,0.1,345,0,1.5,0
2002,1,28,2,-7.2,100,1.4,53.8,0,345,0,1.5,0
2002,1,28,3,-7.6,100,1.6,50.7,0,345,0,1.5,0
2002,1,28,4,-7.6,100,1.5,50.8,0,344,0,1.5,0
2002,1,28,5,-8,100,1.6,53.1,0,344,0,1.5,0
2002,1,28,6,-7,100,1.3,50.6,0,344,0,1.5,0
2002,1,28,7,-6.9,100,1.3,47.8,0,344,0,1.5,0
2002,1,28,8,-7.4,100,0.8,31.5,0,344,0,1.5,0
2002,1,28,9,-5.8,100,0,35.6,0,343,0,1.5,0
2002,1,28,10,-5.2,97.3,1.1,53.1,0,343,0.1,1.5,0
2002,1,28,11,-3.8,91.3,1.4,69.4,0,343,1.2,1.5,0
2002,1,28,12,1.9,68.5,1,78.5,0,342,1.6,1.5,0
2002,1,28,13,3.2,63.5,1.3,79,0,342,1.7,1.5,0
2002,1,28,14,2.4,72.3,0.3,140.5,0,342,1.1,1.5,0
2002,1,28,15,2.4,74.7,0.3,211.4,0,341,1,1.5,0
2002,1,28,16,1,81.4,0.1,180,0,342,0.4,1.5,0
2002,1,28,17,-1.6,89,0.7,58.2,0,341,0.1,1.5,0
2002,1,28,18,-4.8,99.8,1.5,55.8,0,340,0,1.5,0
2002,1,28,19,-5.6,100,1.3,63.4,0,341,0,1.5,0
2002,1,28,20,-5.9,98.8,0.9,58.6,0,341,0,1.5,0
2002,1,28,21,-7.1,100,1.1,55.6,0,340,0,1.5,0
2002,1,28,22,-7.2,100,1.7,56.9,0,339,0,1.5,0
2002,1,28,23,-7.3,100,2.2,53.8,0,339,0,1.5,0
2002,1,29,0,-7.8,100,2.1,57.9,0,339,0,1.5,0
2002,1,29,1,-8,100,2.1,56.9,0,339,0,1.5,0
2002,1,29,2,-8.3,100,2.2,55.7,0.1,339,0,1.5,0
2002,1,29,3,-8.5,100,2,57,0,339,0,1.5,0
2002,1,29,4,-8.7,100,1.8,58,0,339,0,1.5,0
2002,1,29,5,-8.9,100,1.6,58.7,0,339,0,1.5,0
2002,1,29,6,-9.2,100,1.3,55.4,0,339,0,1.5,0
2002,1,29,7,-9.1,100,1,51.6,0,338,0,1.5,0
2002,1,29,8,-8.7,100,1.3,55.9,0,338,0,1.5,0
2002,1,29,9,-7.8,100,0.3,56.7,0,338,0,1.5,0
2002,1,29,10,-5.8,97.9,0,0,0,337,0.3,1.5,0
2002,1,29,11,-3.5,91.1,0.1,210.8,0.1,338,0.8,1.5,0
2002,1,29,12,-2.7,89.1,0.5,210.2,0.1,338,0.9,1.5,0
2002,1,29,13,-0.5,81.4,0.3,204.2,0,337,1.3,1.5,0
2002,1,29,14,0.8,73.2,1.1,202.4,0.1,337,1.9,1.5,0
2002,1,29,15,-1.9,85.2,0.8,190.5,0,337,0.7,1.5,0
2002,1,29,16,-2.3,87.3,0.6,205.5,0,337,0.4,1.5,0
2002,1,29,17,-2.5,85.4,0.1,250.3,0,337,0.1,1.5,0
2002,1,29,18,-4,94.8,0.1,217.1,0,337,0,1.5,0
2002,1,29,19,-4.7,98.3,0.5,75.4,0,337,0,1.5,0
2002,1,29,20,-4.8,99.3,0.6,52.7,0,336,0,1.5,0
2002,1,29,21,-4.8,99.4,0.5,66.5,0,336,0,1.5,0
2002,1,29,22,-4.9,100,0.1,50.4,0,336,0,1.5,0
2002,1,29,23,-5,100,0.3,47.9,0,337,0,1.5,0
2002,1,30,0,-5,100,0.3,29.3,0.2,337,0,1.5,0
2002,1,30,1,-5.1,100,0.3,29.2,0,337,0,1.5,0
2002,1,30,2,-5,100,0.4,27.5,0,337,0,1.5,0
2002,1,30,3,-5,100,0.5,31,0,337,0,1.5,0
2002,1,30,4,-4.8,100,0.4,52.9,0,337,0,1.5,0
2002,1,30,5,-5,100,0,0,0,336,0,1.5,0
2002,1,30,6,-5,100,0.1,231.3,0,336,0,1.5,0
2002,1,30,7,-4.9,100,0,0,0,336,0,1.5,0
2002,1,30,8,-4.8,100,0.1,347.8,0,336,0,1.5,0
2002,1,30,9,-4.2,100,0.2,42.8,0,336,0,1.5,0
2002,1,30,10,-3.1,100,0.1,6.2,0,336,0.1,1.5,0
2002,1,30,11,-1.6,96.6,0.2,241.9,0.2,336,0.3,1.5,0
2002,1,30,12,-1.3,96.5,0.3,214.2,0,336,0.6,1.5,0
2002,1,30,13,0.5,87,0.1,47.4,0,336,0.5,1.5,0
2002,1,30,14,0,84.1,0.1,282.5,0,336,0.4,1.5,0
2002,1,30,15,0.6,81.6,0.1,315.7,1.2,336,0.4,1.5,0
2002,1,30,16,1,80.8,0.1,320.1,0.2,336,0.3,1.5,0
2002,1,30,17,-0.8,96.5,0.2,221.3,0.3,336,0,1.5,0
2002,1,30,18,-1.9,100,0.2,70.5,0,336,0,1.5,0
2002,1,30,19,-2,100,1.2,63.1,0,336,0,1.5,0
2002,1,30,20,-2,100,1.5,60.3,0,336,0,1.5,0
2002,1,30,21,-2.4,100,1,59.3,0,336,0,1.5,0
2002,1,30,22,-2.4,100,0.9,50.9,0,336,0,1.5,0
2002,1,30,23,-2.4,100,1.5,60.9,0,336,0,1.6,0
2002,1,31,0,-2.7,100,0.9,40.5,0,336,0,1.6,0
2002,1,31,1,-2.8,100,1,47.8,0,336,0,1.6,5.56E-09
2002,1,31,2,-2.3,100,1.1,52.9,0.1,336,0,1.6,5.56E-09
